	Forward likelihoods	Backward likelihoods	Delta G	log Q_r	log K_eq	Delta G0	logK - logQ	logQ - logK	Forward Log likelihoods	Backward Log likelihoods	Forward probabilities	Backward probabilities	Net probabilities	Net likelihoods	Forward rate	Backward rate	Reduce rate	Thermodynamic driving force	Net flux	Forward Entropy Production	Backward Entropy Production	Reaction Entropy Production	Net Reaction Entropy Production	Microscopic Reaction Entropy Production Rate	Microscopic Reaction Entropy Production Net Flux	Microscopic Reaction Entropy Production Net Flux Difference	Total Entropy Production	Total Microscopic Entropy Production Rate	Macroscopic Reaction Entropy Production Net Flux	Macroscopic Reaction Entropy Production Net Flux Difference	Total Macroscopic Entropy Production Net Flux	Total Macroscopic Entropy Production Net Flux Difference
R_1	63.49044197050718	0.015750402248964086	-10.291195398126407	-4.151422861870667	-0.0	0.0	4.151422861870667	-4.151422861870667	4.150889374419858	-4.150889374419858	0.1781410012974092	4.4192359359709375e-05	0.1780968089380495	63.474691568258216	64.49044197050718	1.015750402248964	1.0	10.291195398126407	63.474691568258216	0.3073252748306639	0.0004431149599010446	0.307768389790565	0.30688215987076284	19.81999289673586	19.535503616415582	19.47925044559758	1.8026735818559654	106.13612560771884	34.06066775683118	33.962588864209735	199.50153421342412	195.2284015811417
R_2	56.66031301916524	0.017649037689956848	-10.132836187325307	-3.2807502698916924	0.8067911843606557	-2.0	4.087541454252348	-4.087541454252348	4.037074018904676	-4.037074018904676	0.15897707720710794	4.951953630256815e-05	0.15892755767080538	56.64266398147528	57.660313019165244	1.017649037689957	1.0000000000000002	10.132836187325307	56.64266398147529	0.29235809074319125	0.0004908942591937105	0.29284898500238493	0.29186719648399756	16.8579585840084	16.58774665480619	16.5321355376583	1.8026735818559654	106.13612560771884	32.40954013464204	32.30088579052625	199.50153421342412	195.2284015811417
R_3	6.974068688321079	0.14338832103483878	-4.670299421142778	-1.0771870162906776	0.8067911843606557	-2.0	1.8839782006513333	-1.8839782006513333	1.9421987974049963	-1.9421987974049966	0.019567789114328982	0.0004023178653468192	0.019165471248982165	6.830680367286241	7.974068688321079	1.1433883210348388	1.0	4.670299421142778	6.830680367286241	0.0769771479002224	0.0031454289214256147	0.08012257682164801	0.0738317189787968	0.6174175114808275	0.5472917124720147	0.5043208733114621	1.8026735818559654	106.13612560771884	8.867149972095664	8.170941959841315	199.50153421342412	195.2284015811417
R_4	50.36373956183579	0.019855554982612364	-9.761717852262112	-2.3242515849892413	1.6135823687213113	-4.0	3.9378339537105527	-3.9378339537105527	3.9192714630085352	-3.9192714630085352	0.14131019908154058	5.5710565813376926e-05	0.1412544885157272	50.34388400685318	51.363739561835786	1.0198555549826123	0.9999999999999999	9.761717852262112	50.34388400685317	0.2765154883138777	0.0005457039748252439	0.2770611922887029	0.27596978433905245	14.203426065797961	13.948336527382903	13.893390812161542	1.8026735818559654	106.13612560771884	30.662308189865723	30.541522284641648	199.50153421342412	195.2284015811417
R_5	50.36311206062102	0.01985580237369607	-9.74100076771064	-3.929476773119662	-0.0	0.0	3.929476773119662	-3.929476773119662	3.919259003546045	-3.919259003546045	0.14130843844338395	5.571125994140621e-05	0.14125272718344253	50.34325625824732	51.36311206062102	1.019855802373696	1.0	9.74100076771064	50.34325625824732	0.2765138037281742	0.0005457100799134527	0.27705951380808763	0.27596809364826075	14.203166032790191	13.948078102425969	13.893132457634385	1.8026735818559654	106.13612560771884	30.662122432742933	30.54133517622101	199.50153421342412	195.2284015811417
R_6	3.441904029855104	0.29053686312168836	-3.1097477285357744	1.9727062109585045	3.2271647374426227	-8.0	1.2544585264841182	-1.2544585264841182	1.236024815313216	-1.2360248153132163	0.009657268263037073	0.0008151861304469738	0.0088420821325901	3.1513671667334155	4.441904029855104	1.2905368631216885	1.0000000000000002	3.1097477285357744	3.151367166733416	0.04481015409544818	0.005797680460505562	0.050607834555953746	0.03901247363494262	0.20652452440988223	0.1594838681991094	0.12294262850621121	1.8026735818559654	106.13612560771884	5.600759193873079	4.317502859069291	199.50153421342412	195.2284015811417
R_7	10.080779167265534	0.09919868131296991	-5.634218955520525	-1.4660279076751745	0.8067911843606557	-2.0	2.27281909203583	-2.27281909203583	2.3106305579956947	-2.3106305579956947	0.02828457385048504	0.0002783309088426856	0.028006242941642355	9.981580485952565	11.080779167265534	1.09919868131297	1.0	5.634218955520525	9.981580485952565	0.10084691468828536	0.0022786116048198863	0.10312552629310524	0.09856830308346547	1.1199670382321993	1.0293557408508474	0.9838674505913769	1.8026735818559654	106.13612560771884	11.41288191002355	10.908534904982233	199.50153421342412	195.2284015811417
R_8	110.67884038964326	0.009035150679926844	-11.674900415672852	-4.709603366826705	-0.0	0.0	4.709603366826705	-4.709603366826705	4.706632677719308	-4.706632677719308	0.3105418522461371	2.535075735876592e-05	0.31051650148877835	110.66980523896333	111.67884038964326	1.0090351506799269	1.0000000000000002	11.674900415672852	110.66980523896333	0.3631590068700028	0.00026827950939258954	0.36342728637939536	0.36289072736061023	40.55744746775159	40.22042700213264	40.16104612002448	1.8026735818559654	106.13612560771884	40.22042700213264	40.16104612002448	199.50153421342412	195.2284015811417
R_9	3.446974174973103	0.290109513224828	-3.0815272445409816	-1.2430745076314231	-0.0	0.0	1.2430745076314231	-1.2430745076314231	1.2374967954768117	-1.237496795476812	0.009671494037815318	0.0008139870753424839	0.008857506962472833	3.156864661748275	4.446974174973103	1.290109513224828	0.9999999999999999	3.0815272445409816	3.1568646617482745	0.04486192607551059	0.005790350840611804	0.05065227691612239	0.039071575234898785	0.20697001340173066	0.15990238303359464	0.12334367513789099	1.8026735818559654	106.13612560771884	5.605677621217303	4.324043621625751	199.50153421342412	195.2284015811417
