,Forward rate
R_1,103.63863252872372
R_2,99.26048784477945
R_3,5.604854527473661
R_4,74.08729371616487
R_5,73.9603489516046
R_6,14.011555016174778
R_7,18.084217710516285
R_8,164.27323694508374
R_9,14.144426538993551
