	Forward likelihoods	Backward likelihoods	Delta G	log Q_r	log K_eq	Delta G0	logK - logQ	logQ - logK	Forward Log likelihoods	Backward Log likelihoods	Forward probabilities	Backward probabilities	Net probabilities	Net likelihoods	Forward rate	Backward rate	Thermodynamic driving force	Net flux	Forward Entropy Production	Backward Entropy Production	Reaction Entropy Production	Net Reaction Entropy Production	Microscopic Reaction Entropy Production Rate	Microscopic Reaction Entropy Production Net Flux	Microscopic Reaction Entropy Production Net Flux Difference	Total Entropy Production	Total Microscopic Entropy Production Rate	Macroscopic Reaction Entropy Production Net Flux	Macroscopic Reaction Entropy Production Net Flux Difference	Total Macroscopic Entropy Production Net Flux	Total Macroscopic Entropy Production Net Flux Difference
R_1	142.721970739	0.00700662970684	-12.2978499848	-4.96089847717	-0.0	0.0	4.96089847717	-4.96089847717	4.96089847717	-4.96089847717	0.226381362381	1.11137084957e-05	0.226370248673	142.71496411	1.00705606897	0.00705606896929	12.2978499848	1.0	0.336297269117	0.000126777753805	0.336424046871	0.336170491364	0.338671100395	0.336424046871	0.336170491364	1.15714020348	0.954588726495	0.39249472135	0.392198906591	1.34999690406	1.30313146705
R_2	82.6731646848	0.0120958234007	-10.9443314331	-3.6081038751	0.806791184361	-2.0	4.41489505947	-4.41489505947	4.41489505947	-4.41489505947	0.131133724939	1.91860367845e-05	0.131114538902	82.6610688614	0.674829282493	0.00816261582663	10.9443314331	0.666666666667	0.266403102727	0.00020838583459	0.266611488562	0.266194716892	0.179778315641	0.177740992374	0.177463144595	1.15714020348	0.954588726495	0.311046736655	0.310560503041	1.34999690406	1.30313146705
R_3	1.72633975357	0.579260251599	-1.3535185519	0.260787766591	0.806791184361	-2.0	0.54600341777	-0.54600341777	0.54600341777	-0.54600341777	0.00273826898075	0.000918805452664	0.00181946352808	1.14707950197	0.792255389704	0.458922056371	1.3535185519	0.333333333333	0.016156962572	0.00642468846443	0.0225816510365	0.00973227410761	0.0157488719206	0.00752721701216	0.0032440913692	1.15714020348	0.954588726495	0.0263452595426	0.0113543197922	1.34999690406	1.30313146705
R_4	8.27064743073	0.120909518677	-5.23732245367	-0.499130423916	1.61358236872	-4.0	2.11271279264	-2.11271279264	2.11271279264	-2.11271279264	0.0131186559676	0.000191783097033	0.0129268728705	8.14973791205	0.379179777754	0.0458464444204	5.23732245367	0.333333333333	0.0568525809816	0.00164149943722	0.0584940804188	0.0552110815444	0.0216326059341	0.0194980268063	0.0184036938481	1.15714020348	0.954588726495	0.068243093822	0.0644129284685	1.34999690406	1.30313146705
R_5	8.27057564928	0.120910568067	-5.23730093857	-2.11270411354	-0.0	0.0	2.11270411354	-2.11270411354	2.11270411354	-2.11270411354	0.01311854211	0.000191784761545	0.0129267573484	8.14966508122	0.37918023039	0.0458468970564	5.23730093857	0.333333333333	0.0568522014118	0.00164151201949	0.0584937134313	0.0552106893923	0.0216324890621	0.0194979044771	0.0184035631308	1.15714020348	0.954588726495	0.0682426656698	0.0644124709577	1.34999690406	1.30313146705
R_6	3.16167107604	0.316288436067	-2.85352822804	2.07606402809	3.22716473744	-8.0	1.15110070935	-1.15110070935	1.15110070935	-1.15110070935	0.00501494900812	0.000501687348426	0.00451326165969	2.84538263998	0.243767511709	0.0771008450424	2.85352822804	0.166666666667	0.0265558200889	0.0038115864082	0.0303674064971	0.0227442336807	0.00676732271749	0.00506123441618	0.00379070561345	1.15714020348	0.954588726495	0.0354286409133	0.0265349392941	1.34999690406	1.30313146705
R_7	5.45809003788	0.183214273319	-4.20703386835	-0.890307734287	0.806791184361	-2.0	1.69709891865	-1.69709891865	1.69709891865	-1.69709891865	0.00865746074255	0.0002906090533	0.00836685168925	5.27487576456	0.61215565315	0.11215565315	4.20703386835	0.5	0.041117171067	0.00236658402434	0.0434837550914	0.0387505870427	0.0254355344872	0.0217418775457	0.0193752935213	1.15714020348	0.954588726495	0.0507310476066	0.0452090182165	1.34999690406	1.30313146705
R_8	373.346528841	0.00267847675752	-14.6816354341	-5.92250702011	-0.0	0.0	5.92250702011	-5.92250702011	5.92250702011	-5.92250702011	0.592191205051	4.2485204929e-06	0.59218695653	373.343850364	1.16979994864	0.00313328197338	14.6816354341	1.16666666667	0.310264200369	5.25496940243e-05	0.310316750063	0.310211650675	0.36294721031	0.362036208407	0.361913592455	1.15714020348	0.954588726495	0.362036208407	0.361913592455	1.34999690406	1.30313146705
R_9	3.16165460295	0.316290084017	-2.85351531203	-1.15109549909	-0.0	0.0	1.15109549909	-1.15109549909	1.15109549909	-1.15109549909	0.00501492287898	0.000501689962355	0.00451323291663	2.84536451893	0.243768099263	0.0771014325968	2.85351531203	0.166666666667	0.0265557078555	0.00381160365368	0.0303673115092	0.0227441042018	0.00676731453072	0.00506121858487	0.00379068403364	1.15714020348	0.954588726495	0.0354285300941	0.0265347882355	1.34999690406	1.30313146705
