,Forward rate
R_1,4.02070555054
R_2,3.54463615149
R_3,0.795293017211
R_4,6.44410130238e-10
R_5,2.72715969792
R_6,36.0312510616
R_7,3.91547246046e-10
R_8,18.7053988085
R_9,9.20156644578e-09
