	Forward likelihoods	Backward likelihoods	Delta G	log Q_r	log K_eq	Delta G0	logK - logQ	logQ - logK	Forward Log likelihoods	Backward Log likelihoods	Forward probabilities	Backward probabilities	Net probabilities	Net likelihoods	Forward rate	Backward rate	Thermodynamic driving force	Net flux	Forward Entropy Production	Backward Entropy Production	Reaction Entropy Production	Net Reaction Entropy Production	Microscopic Reaction Entropy Production Rate	Microscopic Reaction Entropy Production Net Flux	Microscopic Reaction Entropy Production Net Flux Difference	Total Entropy Production	Total Microscopic Entropy Production Rate	Macroscopic Reaction Entropy Production Net Flux	Macroscopic Reaction Entropy Production Net Flux Difference	Total Macroscopic Entropy Production Net Flux	Total Macroscopic Entropy Production Net Flux Difference
R_1	281.10971435606757	0.0035573299282476954	-13.978200907080973	-5.638744632527525	-0.0	0.0	5.638744632527525	-5.638744632527525	5.638745035679172	-5.638745035679172	0.24877282837880652	3.1481196932447973e-06	0.24876968025911328	281.10615702613933	282.10971435606757	1.0035573299282476	13.978200907080973	281.10615702613933	0.34609652396191415	3.9882600347348035e-05	0.3461364065622615	0.3460566413615668	97.63723153899942	97.30107505555468	97.27865256652298	1.7740085322014671	339.38879701118583	48.38833433171327	48.377183510458764	247.99852409641213	241.3487068869779
R_2	278.79477613303015	0.003586867780918673	-13.957702530960379	-4.8236844935929675	0.8067911843606557	-2.0	5.630475677953623	-5.630475677953623	5.630475941741785	-5.630475941741784	0.24672418438019403	3.1742597189284633e-06	0.2467210101204751	278.7911892652492	279.7947761330301	1.0035868677809185	13.957702530960379	278.79118926524916	0.3452866048825392	4.0187512375017726e-05	0.3453267923949142	0.3452464173701642	96.60942864650373	96.27406713693193	96.25165928819465	1.7740085322014671	339.38879701118583	48.27515386220307	48.26391779025053	247.99852409641213	241.3487068869779
R_3	2.687114525721624	0.3721464010661958	-2.4503679454515654	-0.1816764440544718	0.8067911843606557	-2.0	0.9884676284151275	-0.9884676284151275	0.9884679508767583	-0.9884679508767584	0.002378007754989257	0.00032933729443076056	0.0020486704605584966	2.314968124655428	3.6871145257216242	1.372146401066196	2.4503679454515654	2.3149681246554286	0.014366715349867464	0.002640767423067363	0.017007482772934825	0.0117259479268001	0.05659524436901889	0.03937178049997044	0.027145195681911642	1.7740085322014671	339.38879701118583	2.377570654098742	1.6392355091263768	247.99852409641213	241.3487068869779
R_4	0.5480349839259819	1.824701030646359	1.490883030715627	2.2149980117684436	1.6135823687213113	-4.0	-0.6014156430471322	0.6014156430471322	-0.6014161547907728	0.6014161547907727	0.00048499289081525675	0.0016148002475810566	-0.0011298073567657999	-1.276666046720377	1.548034983925982	2.824701030646359	-1.490883030715627	-1.276666046720377	0.0037011632648806993	0.010380814468082448	0.014081977732963148	-0.006679651203201749	0.03505222754219815	-0.01797798284234644	0.008527683895062586	1.7740085322014671	339.38879701118583	1.968598025737563	-0.9337856102739026	247.99852409641213	241.3487068869779
R_5	0.548034752103727	1.824701802506731	1.4908851513816943	0.6014164985144763	-0.0	0.0	-0.6014164985144763	0.6014164985144763	-0.6014165777971697	0.6014165777971698	0.00048499268566020484	0.001614800930652036	-0.001129808244991831	-1.276667050403004	1.548034752103727	2.824701802506731	-1.4908851513816943	-1.276667050403004	0.003701161904420302	0.010380818176163181	0.014081980080583483	-0.006679656271742879	0.03505224306490781	-0.01797799997331237	0.008527697070151908	1.7740085322014671	339.38879701118583	1.968598353924473	-0.9337863188334709	247.99852409641213	241.3487068869779
R_6	140.04106836238043	0.007140762432719575	-12.25084262625127	-1.7147711784820112	3.2271647374426227	-8.0	4.941935915924634	-4.941935915924634	4.941935725037516	-4.941935725037516	0.12393172802833526	6.319339305786721e-06	0.12392540868902947	140.0339275999477	141.04106836238043	1.0071407624327195	12.25084262625127	140.0339275999477	0.258772477686159	7.565447229718093e-05	0.2588481321584562	0.25869682321386184	36.49762291033903	36.247520598058955	36.2263322122664	1.7740085322014671	339.38879701118583	36.185820741655775	36.16466842234003	247.99852409641213	241.3487068869779
R_7	142.35592072179512	0.007024646357732397	-12.291483308709077	-4.151539003730657	0.8067911843606557	-2.0	4.958330188091313	-4.958330188091313	4.958330405565769	-4.958330405565769	0.12598029604047273	6.216580408034022e-06	0.1259740794600647	142.34889607543738	143.35592072179512	1.0070246463577324	12.291483308709077	142.34889607543738	0.26098453106716685	7.452617232071782e-05	0.2610590572394876	0.2609100048948461	37.41375279497197	37.16146860853547	37.140251171818306	1.7740085322014671	339.38879701118583	36.49489826131297	36.47406140466137	247.99852409641213	241.3487068869779
R_8	139.80271738576707	0.0071529367862044665	-12.246619416006869	-4.940232291527192	-0.0	0.0	4.940232291527192	-4.940232291527192	4.940232267277232	-4.940232267277232	0.12372079527300596	6.330113207204741e-06	0.12371446515979875	139.79556444898085	140.80271738576707	1.0071529367862044	12.246619416006869	139.79556444898085	0.25854279808550823	7.577267324287949e-05	0.2586185707587511	0.25846702541226535	36.403604845629644	36.15372907620831	36.13254370895672	1.7740085322014671	339.38879701118583	36.15372907620831	36.13254370895672	247.99852409641213	241.3487068869779
R_9	140.04106871843746	0.007140762414564053	-12.250841724051652	-4.941935551981285	-0.0	0.0	4.941935551981285	-4.941935551981285	4.941935727580034	-4.941935727580034	0.12393172834343398	6.3193392897196836e-06	0.12392540900414425	140.0339279560229	141.04106871843746	1.007140762414564	12.250841724051652	140.0339279560229	0.25877247802899417	7.565447212089506e-05	0.25884813250111505	0.2586968235568733	36.49762305083044	36.247520738212216	36.226332352415156	1.7740085322014671	339.38879701118583	36.185820789557965	36.1646684702915	247.99852409641213	241.3487068869779
