,Backward rate
R_1,0.984140364382
R_2,0.0437641966977
R_3,23.2599712635
R_4,0.25798942306
R_5,1.06773504138
R_6,0.631377382674
R_7,9.28727490634e-05
R_8,0.990032438055
R_9,0.452103563242
