,Backward likelihoods
R_1,0.999999989273
R_2,0.999999998531
R_3,0.999977299067
R_4,1.00000000001
R_5,0.999999989484
R_6,0.999999999613
R_7,0.999999628904
R_8,2.54316140991
R_9,0.999999988461
