	Forward likelihoods	Backward likelihoods	Delta G	log Q_r	log K_eq	Delta G0	logK - logQ	logQ - logK	Forward Log likelihoods	Backward Log likelihoods	Forward probabilities	Backward probabilities	Net probabilities	Net likelihoods	Forward rate	Backward rate	Thermodynamic driving force	Net flux	Forward Entropy Production	Backward Entropy Production	Reaction Entropy Production	Net Reaction Entropy Production	Microscopic Reaction Entropy Production Rate	Microscopic Reaction Entropy Production Net Flux	Microscopic Reaction Entropy Production Net Flux Difference	Total Entropy Production	Total Microscopic Entropy Production Rate	Macroscopic Reaction Entropy Production Net Flux	Macroscopic Reaction Entropy Production Net Flux Difference	Total Macroscopic Entropy Production Net Flux	Total Macroscopic Entropy Production Net Flux Difference
R_1	1.00000001073	0.999999989273	-4.2261182352	-1.70479746811	-0.0	0.0	1.70479746811	-1.70479746811	1.0726733666e-08	-1.0726733559e-08	0.0528084243984	0.0528084232655	1.1329237895e-09	2.14534672249e-08	186563471.851	186563469.85	4.2261182352	2.00121665001	0.155314041002	0.155314038803	0.310628079805	2.19910087362e-09	57951852.7122	0.621634085267	4.40087727371e-09	2.83510964522	0.941439790272	-0.460471573714	-3.25992241534e-09	-4.20273466843	0.280428787172
R_2	1.00000000147	0.999999998531	-6.52098739145	-1.82374638602	0.806791184361	-2.0	2.63053757038	-2.63053757038	1.46866851905e-09	-1.46866852121e-09	0.0528084239095	0.0528084237544	1.55116135214e-10	2.93733704027e-09	264894437.825	264894437.436	6.52098739145	0.389042109251	0.155314040053	0.155314039752	0.310628079805	3.0109353899e-10	82283650.5122	0.12084740336	1.17138063138e-10	2.83510964522	0.941439790272	-0.460471573714	-4.46337689031e-10	-4.20273466843	0.280428787172
R_3	1.00002270145	0.999977299067	2.50784367291	1.81844426789	0.806791184361	-2.0	-1.01165308353	1.01165308353	2.27011910409e-05	-2.2701191041e-05	0.0528096226597	0.0528072250314	2.39762823616e-06	4.54023820857e-05	42456.7283193	42455.764512	-2.50784367291	0.96380736072	0.155316366915	0.155311712916	0.310628079831	4.65399914634e-06	13188.1023032	0.299385629788	4.48555863403e-06	2.83510964522	0.941439790272	-0.460471573752	-6.89903601864e-06	-4.20273466843	0.280428787172
R_4	0.999999999992	1.00000000001	2.02170049655	2.42912743774	1.61358236872	-4.0	-0.815545069018	0.815545069018	-7.62123697487e-12	7.62123697481e-12	0.0528084238316	0.0528084238324	-8.04932509535e-13	-1.52424739497e-11	2544593.56357	2544593.56359	-2.02170049655	-1.93929299712e-05	0.155314039902	0.155314039903	0.310628079805	-1.56244461813e-12	790422.212539	-6.02398859876e-06	3.03000625892e-17	2.83510964522	0.941439790272	-0.460471573714	2.31617502955e-12	-4.20273466843	0.280428787172
R_5	1.00000001052	0.999999989484	-1.51472164634	-0.611032035515	-0.0	0.0	0.611032035515	-0.611032035515	1.0515918081e-08	-1.05159180805e-08	0.0528084243873	0.0528084232766	1.11065812103e-09	2.10318361615e-08	2536311.14427	2536311.1176	1.51472164634	0.0266716401093	0.155314040981	0.155314038825	0.310628079805	2.15588133456e-09	787849.456392	0.0082849603524	5.75008912013e-11	2.83510964522	0.941439790272	-0.460471573714	-3.19585427566e-09	-4.20273466843	0.280428787172
R_6	1.00000000039	0.999999999613	-18.7247844147	-4.32633075998	3.22716473744	-8.0	7.55349549743	-7.55349549743	3.871640785e-10	-3.87163967627e-10	0.0528084238524	0.0528084238115	4.08910474925e-11	7.74328046127e-10	1783248047.69	1783248047.0	18.7247844147	0.690409421921	0.155314039942	0.155314039863	0.310628079805	7.93729804105e-11	553926916.763	0.214460553011	5.4799859095e-11	2.83510964522	0.941439790272	-0.460471573714	-1.17661602683e-10	-4.20273466843	0.280428787172
R_7	1.0000003711	0.999999628904	-4.39408559367	-0.96576357579	0.806791184361	-2.0	1.77255476015	-1.77255476015	3.71095785412e-07	-3.71095785456e-07	0.0528084434289	0.052808404235	3.91939670372e-08	7.42191570868e-07	395999.872393	395999.725439	4.39408559367	0.146953856398	0.155314077942	0.155314001863	0.310628079805	7.60788042287e-08	123008.657141	0.0456479942329	1.11800736724e-08	2.83510964522	0.941439790272	-0.460471573714	-1.12778364175e-07	-4.20273466843	0.280428787172
R_8	0.393211377029	2.54316140991	-26.4133352568	-10.6550230174	-0.0	0.0	10.6550230174	-10.6550230174	-0.933407956668	0.933407956668	0.0207648730537	0.134300345608	-0.113535472554	-2.14995003288	0.960618085325	2.44300684426	26.4133352568	-1.48238875894	0.0804533452297	0.269631661525	0.350085006754	-0.189178316295	0.735996932987	-0.518962078685	0.28043580951	2.83510964522	0.941439790272	-0.518962078685	0.28043580951	-4.20273466843	0.280428787172
R_9	1.00000001154	0.999999988461	0.0389556576832	0.0157145405999	-0.0	0.0	-0.0157145405999	0.0157145405999	1.15394058087e-08	-1.15394058308e-08	0.0528084244413	0.0528084232226	1.21875566583e-09	2.30788116395e-08	41888352.0683	41888351.585	-0.0389556576832	0.483366690576	0.155314041086	0.15531403872	0.310628079805	2.36570779633e-09	13011698.2941	0.150147266936	1.14350434677e-09	2.83510964522	0.941439790272	-0.460471573714	-3.5068986326e-09	-4.20273466843	0.280428787172
