,fullS*forward_rate
A,-1.0838468535125898
B,-3.6326694192578666
C,1.7565803721918414
D,1.9861339613360087
E,0.0480194549974442
F,-0.019844214211969913
A_ext,-159.9165130560579
D_ext,264.1065515744471
E_ext,-105.63272041591107
F_ext,2.388308595979004
